time,range_D_MP1,range_MP1_MP2,range_MP2_MP3,auto_max,auto_snr,auto_amp,auto_count,n_calls
2012-03-15 11:01:02.127089+00:00,5.61,12.35,18.85,2410.575094546324,15.100469570338166,-134.7616927942594,3,1
2012-03-15 18:23:02.128631+00:00,5.67,12.48,19.04,1783.363633263729,14.173165074643943,-135.35551702878993,3,1
2012-03-15 18:27:02.128631+00:00,5.72,12.58,19.19,1783.363633263729,14.173165074643943,-135.35551702878993,3,1
2012-03-15 18:32:02.128631+00:00,5.54,12.19,18.6,1783.363633263729,14.173165074643943,-135.35551702878993,3,1
2012-03-16 14:52:02.121715+00:00,3.3,7.38,11.29,1752.003606370729,14.664801837115077,-135.71560535040587,3,1
2012-03-16 15:31:02.121715+00:00,1.93,4.35,6.66,1806.72154237664,14.947577499687588,-135.15005402526083,3,1
2012-03-16 15:38:02.121715+00:00,2.79,6.26,9.59,2233.0897945969837,15.250515265293014,-134.54417849405,3,1
2012-03-19 14:31:02.120967+00:00,3.41,7.63,11.67,2873.283748196617,18.943825510542737,-131.69447463400223,26,2
2012-03-19 14:32:02.120967+00:00,4.44,9.87,15.08,2897.029153897675,18.98973452306037,-131.60265660896695,28,3
2012-03-19 14:33:02.120967+00:00,2.12,4.78,7.33,3053.55194580363,19.06466850200131,-131.45278865108506,30,2
2012-03-19 14:34:02.120967+00:00,3.18,7.12,10.9,3200.1624104228777,19.20532779415619,-131.1714700667753,33,2
2012-03-19 14:35:02.120967+00:00,1.93,4.35,6.66,3215.691870857894,19.419158858042827,-130.743807939002,36,3
2012-03-19 14:36:02.120967+00:00,1.32,2.99,4.58,3215.691870857894,19.54485749509871,-130.49241066489026,38,3
2012-03-19 14:37:02.120967+00:00,0.02,0.06,0.14,3206.002298051896,19.54485749509871,-130.49241066489026,40,3
2012-03-19 14:38:02.120967+00:00,0.01,0.05,0.07,3164.6180785211727,19.40468504516397,-130.77275556475973,42,3
2012-03-19 14:39:02.120967+00:00,0.01,0.05,0.07,3164.6180785211727,19.40468504516397,-130.77275556475973,42,1
2012-03-19 14:40:02.120967+00:00,0.01,0.02,0.07,3164.6180785211727,19.40468504516397,-130.77275556475973,42,3
2012-03-19 14:41:02.120967+00:00,0.01,0.02,0.02,3200.1624104228777,19.530383682219853,-130.52135829064798,41,2
2012-03-19 14:42:02.120967+00:00,0.0,0.01,0.04,3206.002298051896,19.5757267684239,-130.4306721182399,38,2
2012-03-19 14:43:02.120967+00:00,0.0,0.01,0.04,3211.842185680915,19.59212222887022,-130.39788119734726,37,2
2012-03-19 14:44:02.120967+00:00,0.0,0.01,0.04,3219.541556034873,19.689049463358984,-130.20402672836974,35,3
2012-03-19 14:45:02.120967+00:00,0.0,0.02,0.04,3266.9136190529916,19.691456906557335,-130.199211841973,32,3
2012-03-19 14:46:02.120967+00:00,0.0,0.01,0.04,3314.2856820711104,19.689049463358984,-130.20402672836974,29,3
2012-03-19 14:47:02.120967+00:00,0.0,0.01,0.04,3684.163191679772,19.693864349755692,-130.19439695557628,27,2
2012-03-19 14:53:02.120967+00:00,12.29,25.99,39.42,3129.0737466194673,19.689049463358984,-130.20402672836974,13,1
2012-03-20 01:50:02.122509+00:00,31.34,40.0,40.0,68348.75352457678,26.693096186895215,-115.4546075798579,3,2
2012-03-20 01:51:02.122509+00:00,31.34,40.0,40.0,68348.75352457678,26.693096186895215,-115.4546075798579,3,1
2012-03-21 08:19:02.125593+00:00,2.15,4.84,7.42,5031.703866118429,16.009699341798086,-137.5396911861841,3,1
2012-03-21 08:25:02.125593+00:00,2.59,5.82,8.91,5455.270346993443,16.21085536748318,-137.1373791348139,3,1
2012-03-21 08:33:02.125593+00:00,2.68,6.02,9.22,5455.270346993443,16.34870915962081,-136.86167155053863,3,1
2012-03-21 08:39:02.125593+00:00,2.7,6.07,9.29,6546.103643184166,16.65312082295244,-136.25284822387536,3,1
2012-03-21 08:45:02.125593+00:00,1.96,4.42,6.76,6896.346137980729,17.08211439568928,-135.39486107840168,4,1
2012-03-21 08:49:02.125593+00:00,32.23,40.0,40.0,6896.346137980729,17.387104068357875,-134.78488173306448,6,1
