duration,end_epoch,end_time,min_signal,peak_signal,peak_epoch,peak_time,start_epoch,start_time,snr,ambient_snr,peak_frequency,start_frequency,end_frequency,peak_frequency_std,start_frequency_std,end_frequency_std,threshold,db_amps,station_code,network_code
0.96,1330623219.08,2012-03-01T17:33:39.080000Z,2343.785494617988,4687.570989235976,1330623218.64,2012-03-01T17:33:38.640000Z,1330623218.12,2012-03-01T17:33:38.120000Z,17.3818852982337,10.55573708220001,12.257202871015329,,,,,,1500,-126.51790096245779,B09,XF
1.28,1330623245.48,2012-03-01T17:34:05.480000Z,1484.0016192199585,2968.003238439917,1330623244.88,2012-03-01T17:34:04.880000Z,1330623244.2,2012-03-01T17:34:04.200000Z,16.350915331703924,10.330405587143419,10.626439129584352,,,,,,1500,-128.57984089551735,B09,XF
1.12,1330623274.32,2012-03-01T17:34:34.320000Z,1170.0311484139572,2340.0622968279145,1330623273.76,2012-03-01T17:34:33.760000Z,1330623273.2,2012-03-01T17:34:33.200000Z,16.972512679728634,9.931160729688887,10.161791777049027,,,,,,1500,-127.33664619946792,B09,XF
1.0,1330623317.92,2012-03-01T17:35:17.920000Z,1374.8734251533867,2749.7468503067735,1330623317.44,2012-03-01T17:35:17.440000Z,1330623316.92,2012-03-01T17:35:16.920000Z,16.93149183682346,9.842858350313247,9.461466547919146,,,,,,1500,-127.41868788527826,B09,XF
1.52,1330623487.4,2012-03-01T17:38:07.400000Z,918.2264755355994,1836.4529510711989,1330623486.92,2012-03-01T17:38:06.920000Z,1330623485.88,2012-03-01T17:38:05.880000Z,15.615692895958112,9.87648855494758,9.88278307836113,,,,,,1500,-130.05028576700897,B09,XF
1.12,1330678274.12,2012-03-02T08:51:14.120000Z,1070.029728643145,2140.05945728629,1330678273.56,2012-03-02T08:51:13.560000Z,1330678273.0,2012-03-02T08:51:13.000000Z,16.520297002062335,9.014002149311127,12.617627926221598,,,,,,1500,-132.56052040253485,B09,XF
0.84,1330679124.28,2012-03-02T09:05:24.280000Z,889.1641565700176,1778.328313140035,1330679124.0,2012-03-02T09:05:24.000000Z,1330679123.44,2012-03-02T09:05:23.440000Z,17.713790099923777,11.039872142144606,14.738053774570618,,,,,,1500,-130.17353420681198,B09,XF
1.0,1330679273.36,2012-03-02T09:07:53.360000Z,1368.0162896721,2736.0325793442,1330679272.88,2012-03-02T09:07:52.880000Z,1330679272.36,2012-03-02T09:07:52.360000Z,17.288451214736828,10.584667751111791,15.853648298844274,,,,,,1500,-131.02421197718587,B09,XF
0.88,1330679336.24,2012-03-02T09:08:56.240000Z,994.7000723737352,1989.4001447474704,1330679335.84,2012-03-02T09:08:55.840000Z,1330679335.36,2012-03-02T09:08:55.360000Z,18.37301031648842,11.39090530010725,15.64945189303414,,,,,,1500,-128.85509377368268,B09,XF
0.84,1330679377.96,2012-03-02T09:09:37.960000Z,834.0386906831629,1668.0773813663259,1330679377.56,2012-03-02T09:09:37.560000Z,1330679377.12,2012-03-02T09:09:37.120000Z,17.627328682739364,10.757628168696137,15.82261505894914,,,,,,1500,-130.3464570411808,B09,XF
